address	kind	name	type	comment
0057da80	data	drop_player_of_item	int[8]	The player slot of each drop button
005db830	data	pause_reason	int	Why a multiplayer game is paused: 0 a player paused it, 1 a bad connection; sent with the pause
00588720	data	pause_player	short	The player who paused
00529c70	data	chat_input	char[64]	The chat line being typed; game_pause empties it
00529fb8	data	chat_typing	byte	Set while a chat line is being typed
00582e88	data	pause_view_setting	int	cockpit_mode_setting as the game paused
00587cc0	data	paused_clock	uint	The clock mission_paused_frame measures frame_duration against
005d60b9	data	mission_restart	byte	Set for Restart: WinMain ends the mission and starts it again
00566644	data	missile_lock_tone	int	The voice of the missile lock tone, stdsmp sound 0x15, held while a lock is complete in view 0; -1 for none
00588734	data	mission_loaded	byte	Set from the end of mission_start to mission_end
005dc1e8	data	net_session	int	Nonzero in a multiplayer session
005ddd28	data	window_suspended	int	Set while the game's window is put away, from 0x004A8260 until input_init clears it; the message pump pauses the sound, and in a multiplayer session the mission, while it is set and the renderer runs. Unverified: what putting the window away is
004a8260	function	window_suspend	void (void)	Unverified name: where the window is full-screen (0x004F634C), saves its style and placement, changes them and sets window_suspended; then acquires the input again
00494cb0	function	missiles_init	void (void)	Once, guarded by missiles_initialised: allocates missiles (200 of 0x28) and missile_trails (200 of 0x48), marks them free, fills missile_net_ids with -1, loads the stats (stats_load_missiles) and missiletrail\mtrail2
00494d80	function	missiles_reset	void (void)	Frees every live missile's object and every trail's meshes as a mission ends, marks both pools free and empties missile_list and missile_trail_list
00495720	function	missiles_move	void (void)	The simulation step's move of each live missile, after objects_update: takes its next place, eases pitch and yaw rates toward input times turn rate by the rate inertias, turns by them, damps velocity by the inertia outside orders 0, 1 and 11, adds (1 - inertia) * throttle * max_speed along the nose, moves, and flags the root committed and unframed
00495870	function	missile_end	void __fastcall (int *missile)	Ends a missile: the voice its object holds, shockwave kind 5 for a Havoc and 6 for an Imp (50000 over 500 ticks, sparing the launcher's side), a remote id, missile_explode, detaches its trail, frees the object and the record
004959a0	function	missile_hull_test	bool __fastcall (void *box, void *query)	The test object_hit_test calls for missile_hit_components: the missile's segment against a tree box, then at a leaf the faces through tree_leaf_segment_test, keeping the point, normal and node struck
00495ac0	function	missile_hit_components	bool __fastcall (int *missile, GameObject *object)	Tests a missile's segment against the collision trees of an object that lists components, at their next places; on a hit, but for a Havoc or an Imp, marks the node (effect 3) and gives its component component_damage, then ends the missile
00495bb0	function	missile_hit_hull	bool __fastcall (int *missile, int slot, int quadrant)	A missile past an object's shields: where the segment meets the mesh box of a root child, but for a Havoc or an Imp, the quadrant's armour takes hull_damage and the part a mark (effect 2), and the missile ends. Returns 1 even when no box is met, leaving the missile undrawn for the frame
00495cf0	function	missile_collide	bool __fastcall (int *missile)	A missile's contact this frame, its drawn place to its next: each object but the launcher, spheres for those without components (the shield by object_damage, the player's only as a fore hit empties a shield reserve; missile_hit_hull with the shield below 0), collision trees for the rest (missile_hit_components); a Havoc or an Imp just ends
00496290	function	missile_launch	void __fastcall (GameObject *launcher, int rack, int target, int component, int player, int net_id)	Launches from a rack at +0x158: a new object of a pod's second model, or the hung object itself, at the hung node's world, next and drawn places; the launcher's velocity and side, the type's launch sound, one off the count, then order 0 and a trail from a pod, 1 and a trail from a rail, 11 for an emptied pod or a fuel pod; launches an emptied pod again to drop it
004967f0	function	missile_launch_turret	void __fastcall (GameObject *ship, ModelNode *launcher, int unused, int target, int component, int unused2, int unused3)	Launches a Screamer from a missile turret launcher node where the ship may launch missiles and a record is free: the Screamer pod second model, the ship side and velocity, placed at the launcher node world, next and frame places; its trail and the pod launch order; the target; no sound
00496aa0	function	missile_order_set	void __fastcall (int *missile, int order)	Allocates the missile object's order stack and state on first use, runs the order's init from missile_orders, sets it, and runs its update once
00496b10	function	missile_order_launch_init	void __fastcall (int *missile)	Init of missile orders 0 and 1: started becomes frame_start
00496b20	function	missile_order_pod_launch	void __fastcall (int *missile)	Missile order 0: throttle 2 and no steering for 50 ticks, then the type's order
00496b60	function	missile_order_rail_launch	void __fastcall (int *missile)	Missile order 1: no steering; throttle 0 with a push along its Y axis of 0.005 max_speed a tick for 25 ticks and back for 25, throttle 1 until 100, then the type's order
00496c60	function	missile_fly_straight	void __fastcall (int *missile)	Throttle 1, no pitch or yaw
00496c90	function	missile_home	void __fastcall (int *missile)	Guidance: the target node led along the target's nose by distance * speed / max_speed, or the decoy (caught within 1000); throttle by the cosine off the nose; pitch and yaw inputs from the angles less 4 times the rates, times 5.72958; a lost target, or one beyond 1000000, ends it, but a Solomon flies straight. A Vagabond may chase a cloaked target
00497f10	function	missile_order_screamer	void __fastcall (int *missile)	Missile order 2: straight for a player's outside multiplayer, else missile_home
00497f30	function	missile_order_proximity	void __fastcall (int *missile)	Missile orders 4 and 9 (Havoc, Imp): ends within 10000 of the target's root, else missile_home
00497f80	function	missile_order_solomon	void __fastcall (int *missile)	Missile order 8: without a valid target, takes the nearest of another side within 0.7 of its nose, else the nearest, among objects without components, then among components; with none flies straight; then missile_home
004983b0	function	missile_order_home	void __fastcall (int *missile)	Missile orders 3, 5, 6, 7 and 10: missile_home
004983c0	function	missile_order_jettison_init	void __fastcall (int *missile)	Init of missile order 11: started becomes frame_start and the object is pushed 50 along its Y axis
00498410	function	missile_order_jettison	void __fastcall (int *missile)	Missile order 11: no thrust or steering, ending 100 ticks on
0046e370	function	missile_explode	void __fastcall (int *missile)	A missile's blast: 50 sparkles of the sparkle template at a life spread of 200, a lit sheet fireball of 3 radii for 100 ticks, both drifting at a quarter of its velocity, and EXPLOSION01 at it among the explosions
0049bae0	function	tree_leaf_segment_test	bool __fastcall (Vec3 *from, Vec3 *to, void *leaf, Vec3 *point, Vec3 *normal, int *face)	A segment in a part's frame against a collision tree leaf: its box, then each face the segment starts in front of by no more than its length, fanned into triangles (segment_meets_triangle); the last crossed wins
004ad700	function	segment_meets_triangle	bool __fastcall (Vec3 *from, Vec3 *to, Vec3 *a, Vec3 *b, Vec3 *c, Vec3 *point)	Where a segment crosses a triangle, solved through a 3x3 inverse for the share along it and across the edges from c
0046ac50	function	eray_add	void * __fastcall (int strands, int life, float jitter, float width, uint flags)	Takes the first free of the 100 electric rays at 0x005531B0, freeing the first where all are taken, made by eray_create, with its life; order_disrupted_init plays fifteen, explode_part_burn one between each pair of points
0046ace0	function	eray_create	void * __fastcall (short strands, uint flags, float jitter, float width)	An electric ray of 0x1B0 bytes (erayfx.cpp), lit, its time dark drawn up to 1500: 17 meshes a strand named Eray Mesh (eray_segment_mesh) and a light named Eray Light reaching 10000, hanging from the first strand middle segment
0046a850	function	eray_segment_mesh		A ray segment mesh: a square across its start over highlight texture 0, then two quads crossed along Z, 400 long, over laser2, lit and added by alpha
0046aa70	function	eray_jitter		The point halfway between two of a strand 17 points, strayed at random by up to a share of their distance, then the same for each half, depth times
0046abe0	function	erays_init	void (void)	As a mission starts: laser2 into 0x005531AC, and the 100 ray slots emptied
0046ac00	function	erays_free	void (void)	Frees every electric ray
0046ac30	function	erays_update	void (void)	Once a frame (mission_frame): eray_update for each electric ray
0046adf0	function	eray_free	void __fastcall (void *ray)	Frees a ray segment objects, its light and the ray
0046ae60	function	eray_hang	void __fastcall (void *ray, void *frame)	Hangs every segment of a ray from a frame, which its ends are in
0046aea0	function	eray_colour		Colours a strand of a ray, and for the first strand its light
0046af40	function	eray_update	void __fastcall (void *ray)	A ray frame: a timed one loses the ticks since it last moved and goes at none; one whose object stands in goes; a flickering one stays lit up to 100 ticks and dark up to 1500, dimming by 0.03 a tick if it fades; while bright each strand is jittered, its segments placed and stretched between its points, and drawn with the light
005531ac	data	eray_texture		laser2, which the electric rays are drawn over
005531b0	data	erays		The 100 electric rays
005887f0	data	missiles	int *	200 missile records of 0x28: started, object, launcher, decoy, trail, stats, net player, net id, older, newer
005887f4	data	missile_list	int *	The newest live missile; they link to the older through +0x20
00503d20	data	missile_orders	void *[12][2]	The missile orders' init and update
00494e40	function	missile_trail_create	void __fastcall (int *missile, int slot, int kind, int type)	The first free trail, at the head of missile_trail_list: kind 1 follows the missile (and sets its +0x10), kind 2 an object slot; by missile_looks[type]'s pieces its side ribbons (black, at full strength), its ribbon, its plume and its glow, laid at the followed object's tail. Takes the record past the pool when every trail is taken
00495200	function	missile_trail_free	void __fastcall (int *trail)	Clears a trail's kind, frees its ribbons, plume and glow, and unlinks it
00495280	function	missile_trail_update	void __fastcall (int *trail)	The ribbon once a frame: fades each corner by frame_duration * 0.015 / (rings * 0.04); while following, lays the cursor ring at the tail at max(throttle, 0.5) times the look's colour, twisted or jittered by the look, hides the quads from it and shows those to it, and moves on 3 tail widths from the ring before; freed once faded with nothing to follow
004970a0	function	missile_trail_mesh_create	void * __fastcall (int rings)	A ribbon mesh of rings of 4 corners, each joined to the next by two crossed quads and capped across the next, over missile_trail_texture, lit and added
004974b0	function	missile_side_trails_update	void __fastcall (int *trail)	The side ribbons once a frame: fade; while following, the rings round the tail, a fifth of it and up to as much again, pushed out 0.5 to 0.8 of its half-width and turned by strand and by the turning; only the first moves the shared cursor. Once the last has faded, frees them, or the trail without a ribbon
00497450	function	missile_glow_create	void * (void)	The glow: a set of 2 sprites named MissileTrail BMO over gunflare\partic6, lit and added
00497980	function	missile_glow_update	void __fastcall (int *trail)	The glow 50 behind a missile's or a Russian torpedo's tail, its first sprite as wide as the tail and up to a sixth more at random, its second half that
00497aa0	function	missile_plume_create	void * (void)	The exhaust plume, Missilebursttrail mesh: 6 rings of 9 widening from nothing to 210 at 630 behind, over shield128, scaled by the alpha and added
00497d60	function	missile_plume_colour	void __fastcall (void *object, Vec3 *colour, float brightness)	Colours the plume's corners by nines from the first, 0.5 of the colour times brightness down to 0
00497de0	function	missile_plume_update	void __fastcall (int *trail)	The plume at a missile's tail, its axis tilted up to 0.05 either way, coloured by the look, its texture turned by 0.091 a tick
005887ec	data	missile_trails	int *	200 trail records of 0x48: look, kind, missile, slot, cursors, ribbon, side ribbons, plume, glow, last scroll, next, previous
005887f8	data	missile_trail_list	int *	The newest live trail; they link through +0x40
005887c4	data	missile_trail_texture	TextureImage *	missiletrail\mtrail2
00503958	data	missile_looks	MissileLook[11]	Each missile type's trail: its pieces, its ribbon's rings and colour, its side ribbons' and its plume's colour
00462390	function	decoys_init	void (void)	Clears countermeasures, loads ships\decoy.shp into decoy_model and makes decoy_particles: life 100 and up to 10 more, rate 50, size 50 to 100, grey from 0.25 to nothing
00462460	function	countermeasure_end	void __fastcall (int index)	Ends a countermeasure: every missile chasing it turns back to its target, and it ends in a sheet fireball of 200 over 50 ticks, drifting at its velocity
004624f0	function	decoys_free	void (void)	Frees every countermeasure and decoy_particles
00462900	function	decoys_update	void (void)	Once a frame after explosions_update: each countermeasure past its time ends; the rest turn about their Y axis by 0.01 for each tick and one more, drift by their velocity times the ticks, and stream their smoke
00540610	data	countermeasures	byte[100][36]	Countermeasures in flight: live, until, owner slot, velocity, scene object and two emitters
00541420	data	decoy_model	void *	ships\decoy.shp
00541424	data	decoy_particles	ParticleTemplate *	The countermeasures' smoke
00501c78	data	hud_beep_sounds	int[6][2]	hud_beep's sample of bank_stdsmp and volume for each sound: 15 to 20, at 60
005656b0	data	hud_missile_armed	short	The armed entry of hud_missile_ring, at six o'clock
0052a400	data	player_missiles_left	int	The ring's counts summed; nothing reads it
00569978	data	missile_empty_warned_at	int	game_ticks until which Betty says no more that the armed missile has run out as a launch is refused
00484060	function	hud_missile_ring_build	void (void)	Builds hud_missile_ring from the player's racks: an entry a type but the fuel pod, counts summed, the middle entry armed and the places round it
00412820	function	player_launch_missile	void __fastcall (int slot)	LAUNCH MISSILE: nothing with missiles disabled or jumping; the Kamov lets its launched craft go; types 1 to 5, 7 and 8 need the lock (else stdsmp 1 and, with none left, betty 0 at most once in 500 ticks); cloaked outside multiplayer drops the cloak; opens window 2 held; launches from the first rack of the armed type with a missile, at the target while locked; counts one off the ring
0057dff0	data	missile_lock_state	MissileLockState	The player's lock: 0 idle, 1 closing, 2 waiting out the lock time, 3 locked, 5 lost
0057dfec	data	missile_lock_ticks	int	From minus the armed type's lock time up while the lock builds and holds; down as it is lost
0057e000	data	missile_lock_turn	int	The ticks past the lock a lost lock kept, which turn the rings in degrees
0057dfb8	data	missile_lock_type	int	The missile type the lock began on
0057dfe4	data	missile_lock_entry	OrderEntry *	The player's Player Control entry, refreshed each frame
0057dfc8	data	missile_lock_point	Vec3	Where the lock rings close in on: the target node while the lock holds
0057dfc0	data	missile_lock_build_voice	int	The voice meant for the lock's building sound; starts 0, never -1, so the sound never plays
0057dff4	data	lock_rings	void *[3]	The lock's three ring objects over lock_ring_mesh
0057dfc4	data	lock_ring_mesh	void *	A square 256 across over tarring
00491080	function	lock_ring_mesh_create	void (void)	Makes lock_ring_mesh: one quad of 4 corners at 128 either way over tarring, its own coordinates, lit and added
004911d0	function	lock_rings_init	void (void)	Makes lock_rings, each over a quarter of tarring, and sets missile_lock_state to 0
004af190	function	player_missile_guiding	bool (void)	Whether a live missile the player launched still has a target
00539a94	data	camera_missile	int	The missile record the missile view (0x12) follows
00539a7c	data	camera_missile_gone	int	Set once the missile the missile view follows has ended
0045e500	function	object_loadout_by_tier	void __fastcall (GameObject *object, int tier)	Rack types for each missile attachment (kind 0) of the root's child parts: the attachment's id for the tier (+0x34 + 4 * tier); the player's ship in simulator mode 1 or missions 30 to 35 gets 5, 3, 1 in turn
0045e1a0	function	object_fit_missiles	void __fastcall (GameObject *object, bool multiplayer_models)	Hangs each rack's pod or missile (attachment_models kind 0, the second model in multiplayer) on the missile attachments of the root's child parts, its count from the model table; a type below 0 leaves count 0 and stops the fitting there; fatal past 20
00491320	function	lock_rings_free	void (void)	Frees the lock rings and their mesh
00456a80	function	radio_missile_warning	void (void)	While a missile homes on the player's ship in action, at most every 1000 ticks, Moose says one of plck_001 to plck_008
0041a390	function	launch_torpedo_run	void __fastcall (int slot)	A torpedo's launch: at step 2 it lets go of its tube, heard (sound 0x18), boosting at throttle 2 by motion_plain from the carrier's velocity with a torpedo's trail; 200 ticks on it flies itself, its order popped, targetable and colliding again, Launched posted
00461c40	function	camera_set_view_call	void __fastcall (int view, int object, bool force, bool unknown)	Calls camera_set_view
00494e10	function	missiles_free	void (void)	Frees the missile and trail pools and clears missiles_initialised
0057e020	data	missile_lock_target	OrderEntry	The target and component the lock began on, at +4 and +6, laid out as an order entry for ai_target_node
0057dfe8	data	missile_lock_unused	int	Counted in lock states 2, 3 and 5, capped at 90; never read
0057e014	data	lock_ring_angles	float[3]	Each lock ring's own turn this frame
0057bf50	data	enemy_lock_voice	int	stdsmp sound 0 on voice 1, played again while the enemy lock light shows; -1 for none
00562df0	data	campaign_tier	int	The tier fighters asked for tier 0 take in single player: 0, then 1 after mission 11, 2 after 19, 3 after 21
005887fc	data	missile_net_ids	int[8][200]	In a network game, each remote player's missile id to a local record, -1 for none
00588400	data	player_loadouts	byte[8][84]	The loadout screen's choice for each player slot, 0x54 bytes: the ship, then 20 rack types, -1 for none
005883b4	data	skip_briefing	byte	Set when a mission starts without its briefing and loadout; the player's ship then takes the tier's loadout
00566660	data	missile_name_voice	int	The voice Betty last said the armed missile's name on, as ROTATE MISSILES turns the ring; ended before the next
0057bf3c	data	missile_name_until	int	game_ticks + 150 as Betty says a missile's name; nothing reads it
00401f00	function	object_hull_lost	void __fastcall (GameObject *object)	Ends a ship that lists components as its hull is destroyed: its order gives way as to Explode, its stack is emptied, it is marked exploding, and Destroyed is queued for it (event_destroyed)
0046f820	function	explode_capship_component	bool __fastcall (GameObject *object, ModelNode *node)	The routine create_object gives most capital ships, bases and stations at +0x614, by the type whose stats they take: for a destroyed part of class hull, marks the ship unpowered and exploding, hides its force fields, splits it in two by its record (0x0046F480; clip planes, a shockwave, bursts), credits a Kurgan, Antanov or Gurevich to the player, ends it (object_hull_lost) and returns false; true for any other part
0046ea50	function	explode_ulysses_component	bool __fastcall (GameObject *object, ModelNode *node)	Type 0x16 routine at +0x614: marks the ship unpowered; Ulysses Top throws off an object of type 0x4B and ends the ship, Ulysses Fin one of type 0x4C with fireballs and sound 0x41; returns false
0046d090	function	explode_component_lost	void __fastcall (GameObject *object, ModelNode *root, uint link)	What the destruction of a component of assembly link sets off: first a few types extras (0x44, 0x45, 0x47, 0x48, 0x6D, 0x78, 0xA8), then each part of the assembly going up (explode_part_burst) by their radii together, 200 of the flame and sound 0xB at the root
0046ccf0	function	explode_part_burst	void __fastcall (GameObject *object, ModelNode *node, float reach)	A part going up as its component is destroyed: a lit fireball its size, a burning bit at every third of 20 points within 0.3 of its radius, and its mesh cut in four through the ship (model_slice), each quarter again in two, four, eight and two, flying off at their cuts times reach over 60 with the ship velocity, a hundredth of both a tick, for 100 to 119 ticks, toward a lit fireball where each ends; then the node children
00499bb0	function	node_forget	void __fastcall (ModelNode *node)	For a node being destroyed and those hanging from it: a turret base sets the turret kind of each of its owner guns whose base it is to -1; a part node leaves its owner components and the table at +0x518
00499cf0	function	node_free	void __fastcall (ModelNode *node)	Frees a node, after the nodes hanging from it in its holder's child list: a part's scene object at +0x0C, its capital shield and its frame; kind 3's sprites; kind 6's hit effect; any other's frame; then its children
0048ca80	function	hud_subtarget_clear	void (void)	Puts back the meshes hud_subtarget copied to pick the player subtarget out in red
0046bc00	function	split_slot_free	int __fastcall (void)	The first empty slot of the splits under way (0x0055335C), or 0 when all ten are taken
0046f480	function	split_create	void * __fastcall (GameObject *object)	Starts a capital ship splitting in two: a 0x44-byte record in a slot of 0x0055335C with split_update and split_free, the tick, its sequence (explode_sequence_find), two portals of flag 0x100, the root position, engines_disabled, the Krasnaya arms and the Boridin breakaway core taken apart, and the points of each root child point list of kind 2 in the root frame (split_point_insert)
0046f6d0	function	split_point_insert	void __fastcall (void **list, Vec3 *point, bool sorted)	Adds a point to a split list, in ascending z where sorted, else at the end; one that belongs right after the head goes before it
0046f790	function	split_points_free	void __fastcall (void *list)	Frees a split point list
0046f7b0	function	split_point_nth	void * __fastcall (void *list, int n)	The nth point of a split list, the head for n of 0 or less, or null past the end
0046f7d0	function	split_free	void __fastcall (void *record)	Frees a split portals, its point list and the record, and clears its slot
00470030	function	split_update	bool __fastcall (void *record)	Runs a split once a frame: mode 0 sweeps a cut through the points with fireballs, bits and sounds, the portals in the scene and the ship held shaking, then parts the halves; mode 1 bursts about the ship, then shows the wreck; always true, freeing itself at the end
00471d30	function	explode_sequence_find	int __fastcall (uint type)	The index of a type record in the explosion sequences (0x004FFB50, 40 of 0x2C bytes), or -1
00471d70	function	explode_flash_near	void __fastcall (GameObject *object)	Flashes the screen for 100 ticks (0x00587CC8) where the camera stands within 5 radii of the object
00494940	function	screen_flash_draw	void (void)	Once a frame (mission_frame): while flash_ticks lasts, the flash sprite white at 0.012 a tick left, at most 1, counting it down by frame_duration; in view 0 the red of hud_interference instead; drawn on layer 2 under a hardware renderer; then hud_interference_fade
00587cc8	data	flash_ticks	int	How many ticks the screen flash has left: 100 when a capital ship comes apart near the camera
00587ccc	data	flash_sprite		The sprite over the whole view that the screen flash and the red of a hit show on, untextured and added, made as a mission starts
0046ef00	function	ulysses_split_update		The Ulysses split frame: fireballs and burning bits along its top, at 0.1 bodies; at 900 ticks its end, the flash near it, and its halves burning
00471290	function	explode_part_burn	void __fastcall (int slot, char *name, bool forever, bool flickers, bool no_lights)	Sets a wreck part burning: an electric ray between each pair of its kind 1 points but the last, fading, flickering if asked, for 5000 ticks unless forever; then unless no_lights its burn lights (part_burn_lights) and smoke (part_streams)
00471470	function	part_burn_lights	void __fastcall (ModelNode *node)	A red Burn light at the first point of each kind 4 point list of the part, in 15 slots at 0x0055AD24
004715d0	function	part_streams	void __fastcall (ModelNode *node, bool forever, void *particles)	A particle stream at each point of the part kind 3 point lists, along its vertex normal, for 5000 ticks or for good, into 0x0055AD60
00471590	function	burn_light_free	void __fastcall (int slot)	Frees a burn light slot and its light
0055ad24	data	burn_lights		15 burning wrecks lights, 8 bytes each: the light, and what is left of it, fading by 0.0001 a tick and flickering between half and full
0055ad60	data	burn_streams		64 burning wrecks smoke emitters, which explosions_update streams each frame
00553350	data	wreck_smoke_template		The particle template a burning wreck streams: grey puffs 50 to 150 across over about a second
005538c0	data	big_smoke_template		The particle template of great grey puffs 1000 to 2500 across, which the Boridin breakaway streams
00472140	function	krasnaya_left_arm_off	void __fastcall (GameObject *object, ModelNode *node, int link)	Throws the Krasnaya left arm off as an object of type 0xA3 and shows its wreck parts, with fireballs and a flash
00472420	function	krasnaya_right_arm_off	void __fastcall (GameObject *object, ModelNode *node, int link)	Throws the Krasnaya right arm off as an object of type 0xA3 and shows its wreck parts, with fireballs and a flash
00473fb0	function	node_tree_stop	void __fastcall (ModelNode *node)	Sets the animation speed of a node and all under it to 0
0046acb0	function	eray_remove	void __fastcall (void *ray)	Frees an electric ray wherever it is in the 100 slots
004add50	function	node_point_group	void * __fastcall (ModelNode *node, int kind)	The point list of a kind on the node part, or null
004add90	function	node_find_named	ModelNode * __fastcall (ModelNode *node, char *name)	The first node under a node, depth first, whose part has the name
004ade20	function	node_find_link	ModelNode * __fastcall (ModelNode *node, int link)	The first node under a node whose part has the link id
004ade80	function	node_show_named	void __fastcall (ModelNode *root, char *name)	Clears the hidden flag of the node node_find_named finds
004ade90	function	node_hide_named	void __fastcall (ModelNode *root, char *name)	Sets the hidden flag of the node node_find_named finds
004adea0	function	node_clip_named	void __fastcall (ModelNode *root, char *name, void *portal)	Clips the node node_find_named finds by the portal: its frame +0xAC and frame flag 2
004adee0	function	node_tree_clip	void __fastcall (ModelNode *node, void *portal)	Clips a node and all under it by the portal; a null portal clears frame flag 2
004adf40	function	node_tree_unclip	void __fastcall (ModelNode *node)	Clears the portal of a node and all under it, leaving frame flag 2 set
0055335c	data	splits_under_way	void *[10]	The splits under way (split_create), which the Ulysses pieces share; explosions_update runs each once a frame, and object_draw darkens the engine glows of an object that has one
004ffb50	data	explode_sequences		How each capital ship type splits in two: 40 records of 0x2C bytes, by type (explode_sequence_find); make explode-tables transcribes them
004c50d0	function	portal_create	void * __fastcall (int corners, char *name)	A Surrender portal, a scene object of kind 8: corners times 0x20 plus 0xE0 bytes, turned to the identity and zeroed; the split makes planes of none (flag 0x100)
004c5150	function	scene_object_destroy	void __fastcall (void *object)	Takes a scene object out of its list and frees it
004ce9f0	function	portal_transform	int __fastcall (void *portal)	Puts a portal plane in the camera frame, its normal at +0xC8 and its point at +0xA0; sr_draw_layers runs it over the portals in the scene (list 4)
004ccf30	function	portal_clip	void __fastcall (void *portal)	Cuts the clipper polygon by a portal plane, keeping what lies on the side its normal points away from; the clipper runs it last
004c4ee0	function	sprite_set_free	void __fastcall (void *set)	Frees a sprite set
0049c670	function	particle_emitter_free	void __fastcall (void *emitter)	Frees a particle emitter
0046ba80	function	explosions_free	void __fastcall (void)	Frees the splits under way, each by its free routine, as the explosions are torn down
00415610	function	eject_init	void (void)	Makes eject_flash_template as the renderer starts: puffs of 50 to 100 ticks, growing to 100 across, from yellow to orange to nothing
004156b0	function	eject_free	void (void)	Frees eject_flash_template
0051cf94	data	eject_flash_template	ParticleTemplate *	The flash of a pilot's ejection, which eject_separate bursts 100 of at the cockpit's eject point
004156c0	function	eject_separate	void __fastcall (GameObject *object, int cockpit)	The root's child cockpit leaves the ship as the pilot's pod: the ship becomes a new object with Eject 106, tumbling, EJECT01 heard from it; the pod keeps the slot, unpowered, invulnerable, with no guns, shields or armour; a flash at the eject point, and the pod shoots out along it at 50
00456250	function	radio_say_pilot		Has a pilot say a line on the radio, from the pilot's speech file (msspeech.hog), outside a multiplayer game; the ejection's lines go through it
00456d80	function	radio_wingman_ejected		A wingman's call on the radio as its pilot ejects, and the rescue's word a thousand ticks later
004598d0	function	cmd_SetRescueProbabilities		The mission's SetRescueProbabilities: sets rescue_odds_rescued, rescue_odds_captured and rescue_odds_killed
0052a414	data	mission_over	int	Set to 1 as the camera has watched the mission's end long enough, which ends the mission
00587cd4	data	mission_showing	int	What the mission's scene shows: 0 everything, 2 a launch's cutaway without the ship launched from, 3 set by the landing orders, 4 the ejection's cutaway with only the player's pod and the cutaway slot's ship
00539a44	data	camera_cutaway	Vec3	Where the ejection's views stand off from what they watch, set by camera_set_view: view 7 the object's X axis times 5000, 0x1C half the way from the object to the player's ship, 0x1D the way from the player's ship to the object
0041bb90	function	tractors_init	void (void)	As a mission loads: no tractors in use, and tractor_texture laser2
0041bbc0	function	tractors_free	void (void)	As a mission ends: frees every tractor in use
0041d090	function	tractor_create	int __fastcall (int slot)	Takes the first free of the five tractors for the ship in slot, with its green Tractor Light on the ship's target, reaching 10000; -1 where none is free
0041d1a0	function	tractor_free	void __fastcall (int index)	Frees a tractor: its two beams, its bubble and its light
0041cbc0	function	tractor_beam_mesh		A tractor's beam, TractorBeam_Mesh: a square 100 across and three ribbons 400 long crossing on its axis, over tractor_texture, added by the alpha of its own colours, never culled (flags 0x87800)
0041ce00	function	tractor_beam_aim	void __fastcall (void *beam, int ship, int pod)	Turns a beam hanging from the ship's hull (Nanny or Antanov) to the pod, and stretches its ribbons' far corners to reach it
0041ced0	function	tractor_beam_fade	void __thiscall (float alpha)	Sets the beam in ECX as solid as alpha, 0 to 1: each quad clear at its near corners and green at its far ones
0041cf80	function	tractor_bubble_glow	void __thiscall (float brightness, float time)	Runs green waves round the bubble in ECX at time, their crests brightness times 0.05
0041d050	function	tractor_nothing	void (void)	Works out a sine and a cosine for each of three turns, and keeps nothing; Scoop Up calls it with the bubble's eased size
0051d10c	data	tractors	void *[5]	The tractors in use: two beams, a bubble and a light each
0051d120	data	tractor_texture	void *	laser2, which the tractors' beams are drawn over
004e3e1c	data	scoop_up_stage_ticks	int[9]	How long each of Scoop Up's stages lasts, in ticks: 100 for the beams coming on, 50 for them going out, 250 for the wait; 0 for the rest
00469810	function	exhaust_ships_list	void (void)	Lists, once, the ships whose engine exhaust burns (exhaust_ship_add) in exhaust_ships and exhaust_ship_count, and sets exhaust_ships_listed
004699e0	function	exhaust_ship_add	void __fastcall (int slot)	Adds the ship in slot to exhaust_ships where it lists components and has an engine glow (0x00469BC0)
00469850	function	exhaust_burn	void (void)	Once a frame under Player Control: where the player's ship stands inside the engine glows of a listed ship whose throttle is up (exhaust_depth), sets exhaust_burning, whites the view out for 100 ticks times the depth, and on a tick that divides by 7 damages it on its fore quadrant by 23 times the depth, at most 1, as a collision
00469a10	function	exhaust_depth		How deep a point stands in a node's engine glows and its children's, summed: 1 at a glow's origin to 0 at its far corner, each glow's box stretched by the ship's throttle and engines
0054ea7c	data	exhaust_burning	byte	Set while the player's ship stands in a capital ship's engine exhaust (exhaust_burn), which keeps screen_flash_draw's red away
0054ea80	data	exhaust_ships	int[400]	The slots of the ships whose engine exhaust burns (exhaust_ships_list)
0054f0c0	data	exhaust_ship_count	int	How many exhaust_ships holds
0054f0c4	data	exhaust_ships_listed	byte	Set once exhaust_ships_list has listed the ships
00469840	function	exhaust_ships_reset	void (void)	As a mission ends (mission_free): clears exhaust_ships_listed, so the ships are listed afresh
00469bc0	function	node_carries_glow	char __fastcall (void *node)	Whether a node, or one hanging from it however deep, is an engine glow (node kind 2 at +0xAC)
004ad260	function	mission_free	void (void)	As a mission ends: frees its explosions, missiles, shots, particles, electric rays and tractors, and resets the exhaust's list, among the rest
004f7288	data	chase_swings	float[7]	The chase view's swing against the ship's rates of pitch, yaw and roll, then its limits: pitch down and up, yaw either way, roll either way (camera_chase)
005099b0	data	settings_path_format	char[17]	The settings file's path after the game's directory: %sstarlancer.ini
0050a800	data	texture_cache_name	char[13]	The hardware renderers' texture cache, which renderer_start opens: tcachehw.dat
0050e1d8	data	forces_folder	char[8]	The folder load_force_effects reads the force-feedback effects from: forces\
0045b9b0	function	vm_threads_run	void (void)	Once a frame (process_mission): runs on each thread that was running as the pass began, but those InterruptTriggerCode holds
